model_name,variant_label,perturbation_id,horizon_s,occupied_iou,semantic_miou,false_free_rate,false_occupied_rate,pred_gt_occupied_ratio,small_object_false_free,new_visible_recall,front_sector_false_free,dynamic_false_free,static_false_free,active_voxel_count,wrong_class_activation,A10_front_h6_recovery_ratio,reliability_front_sector,reliability_small_object,reliability_new_visible,risk_error_correlation,clean_occupied_iou_delta,clean_semantic_miou_delta,clean_false_positive_delta,active_voxel_count_delta,pred_gt_density_delta,wrong_class_activation_delta,C4_false_positive_delta,front_sector_false_free_rate,small_object_false_free_rate,dynamic_object_false_free_rate,future_h4_h6_false_free_rate,A10_front_h6_recovery_rate,false_positive_rate,density_drift,wrong_class_rate,clean_A0_metric_drift,repaired_camera_count,memory_age_frame,feature_distance_current_memory,repair_triggered_ratio,feature_norm_drift,sample_index,uses_future_info,uses_current_clean_same_frame,uses_gt_repair,case_count,blend_alpha
epoch_56_original,R2_replace_tminus2,A1_drop_cam_front,6,0.23890807628889346,0.07696715085686494,0.491769588332006,0.06342815295388035,1.6395425727721733,0.49686859083262974,0.3977526256752702,0.3540312104743696,0.510063117619082,0.49081489156161984,55739.85,0.14805822830380913,0.0,0.6459687895256303,0.5031314091673702,0.3977526256752702,0.3540312104743696,0.06171253475907582,0.019773719164332286,0.00579968988085096,0.1870627499987182,0.2515532204864321,0.038340820896923034,0.00579968988085096,0.3540312104743696,0.49686859083262974,0.510063117619082,0.491769588332006,0.0,0.06342815295388035,0.2515532204864321,0.14805822830380913,0.06171253475907582,1.0,2.0,0.04668052563951775,1.0,17975.21771697998,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A1_drop_cam_front,0,0.26289725630083693,0.11138622012394442,0.4703503202383198,0.05679447800070185,1.5448122474680988,0.5214729052708805,0.0,0.2941065353929143,0.38466038329457075,0.4754091116101519,52400.65,0.12564664713402163,0.0,0.7058934646070857,0.4785270947291195,0.0,0.2941065353929143,0.056527863437702,0.028136249038372595,0.001502886733449582,0.10662724935342716,0.14502856066392322,0.010786174308227123,0.001502886733449582,0.2941065353929143,0.5214729052708805,0.38466038329457075,0.0,0.0,0.05679447800070185,0.14502856066392322,0.12564664713402163,0.056527863437702,1.0,1.0,0.045076703957536005,1.0,16858.329460144043,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A1_drop_cam_front,2,0.25351056520499415,0.1004520398010107,0.4703289398872024,0.06153742922129694,1.620706034826183,0.5256157191299566,0.4006914220122965,0.34993103601840975,0.4159928405258926,0.4736079318037266,55371.8,0.13496004349744306,0.0,0.6500689639815902,0.47438428087004336,0.4006914220122965,0.34993103601840975,0.05861208562765513,0.025133023330220487,0.004106697399994917,0.1497015286090495,0.2089843931832614,0.026647245063281026,0.004106697399994917,0.34993103601840975,0.5256157191299566,0.4159928405258926,0.0,0.0,0.06153742922129694,0.2089843931832614,0.13496004349744306,0.05861208562765513,1.0,1.0,0.045076703957536005,1.0,16858.329460144043,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A1_drop_cam_front,4,0.24692242924175778,0.08848428114180742,0.4789300434410646,0.06274793871391986,1.6340655724184021,0.5177500495569951,0.4067105889155857,0.36245688244795043,0.44485431166342576,0.4810545554985179,55840.7,0.1402271648415439,0.0,0.6375431175520496,0.48224995044300495,0.4067105889155857,0.36245688244795043,0.0640903405458952,0.02307132356783929,0.004886902401026853,0.17272790134062443,0.23816398230927147,0.03321170753625945,0.004886902401026853,0.36245688244795043,0.5177500495569951,0.44485431166342576,0.4789300434410646,0.0,0.06274793871391986,0.23816398230927147,0.1402271648415439,0.0640903405458952,1.0,1.0,0.045076703957536005,1.0,16858.329460144043,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A1_drop_cam_front,6,0.2424111708056298,0.07956965032181289,0.4868283894287039,0.06280731358974004,1.6334633139500774,0.4955884551118821,0.40454491285847,0.35489708920739804,0.49723007950355164,0.4864867083999559,55532.25,0.14474249100184367,0.0,0.6451029107926021,0.5044115448881179,0.40454491285847,0.35489708920739804,0.06521562927581216,0.02237621862928025,0.005178850516710657,0.1821646975817392,0.24547396166433627,0.03502508359495757,0.005178850516710657,0.35489708920739804,0.4955884551118821,0.49723007950355164,0.4868283894287039,0.0,0.06280731358974004,0.24547396166433627,0.14474249100184367,0.06521562927581216,1.0,1.0,0.045076703957536005,1.0,16858.329460144043,9.5,0.0,0.0,0.0,20,
epoch_56_original,R4_ema_K3,A1_drop_cam_front,0,0.2633568974434994,0.11322911837237579,0.4698464097027357,0.0567010136746368,1.543578448531962,0.515658545057945,0.0,0.29480363883717814,0.38509233061592824,0.47490863020402346,52359.25,0.12582539058424208,0.0,0.7051963611628218,0.484341454942055,0.0,0.29480363883717814,0.05698750458036439,0.02997914728680398,0.0014094224073845241,0.10588898032958471,0.14379476172778655,0.010964917758447592,0.0014094224073845241,0.29480363883717814,0.515658545057945,0.38509233061592824,0.0,0.0,0.0567010136746368,0.14379476172778655,0.12582539058424208,0.05698750458036439,1.0,2.0,0.04429176278751005,1.0,16327.962660217285,9.5,0.0,0.0,0.0,20,
epoch_56_original,R4_ema_K3,A1_drop_cam_front,2,0.2529920496453789,0.10059308994153185,0.47193975422136464,0.06142880007885913,1.6171401833351848,0.5303614915633376,0.3977870479709472,0.35516707483835225,0.4220715817411782,0.4749485236877978,55252.2,0.1346672423206639,0.0,0.6448329251616477,0.4696385084366625,0.3977870479709472,0.35516707483835225,0.058093570068039946,0.02527407347074163,0.003998068257557111,0.14730841745040119,0.20541854169226292,0.02635444388650186,0.003998068257557111,0.35516707483835225,0.5303614915633376,0.4220715817411782,0.0,0.0,0.06142880007885913,0.20541854169226292,0.1346672423206639,0.058093570068039946,1.0,2.0,0.04429176278751005,1.0,16327.962660217285,9.5,0.0,0.0,0.0,20,
epoch_56_original,R4_ema_K3,A1_drop_cam_front,4,0.24741665448517267,0.08916630089585063,0.4778725116149808,0.06275424673609722,1.6352506722915052,0.5151795673151413,0.4061942858109623,0.35685006235693845,0.4512255590035995,0.4795630348377381,55880.15,0.14074337988970095,0.0,0.6431499376430614,0.48482043268485875,0.4061942858109623,0.35685006235693845,0.06458456578931004,0.02375334332188251,0.004893210423204217,0.17357460837689595,0.23934908218237458,0.03372792258441652,0.004893210423204217,0.35685006235693845,0.5151795673151413,0.4512255590035995,0.4778725116149808,0.0,0.06275424673609722,0.23934908218237458,0.14074337988970095,0.06458456578931004,1.0,2.0,0.04429176278751005,1.0,16327.962660217285,9.5,0.0,0.0,0.0,20,
epoch_56_original,R4_ema_K3,A1_drop_cam_front,6,0.24299227675333662,0.07928179651025043,0.4856537528642229,0.06279861990120009,1.6345501804509563,0.4894489139895962,0.404945987387097,0.35211449965704383,0.49891732734442773,0.48511410919965225,55566.3,0.14572335058933011,0.0,0.6478855003429562,0.5105510860104038,0.404945987387097,0.35211449965704383,0.06579673522351898,0.02208836481771778,0.0051701568281707026,0.18294661603390375,0.2465608281652149,0.03600594318244402,0.0051701568281707026,0.35211449965704383,0.4894489139895962,0.49891732734442773,0.4856537528642229,0.0,0.06279861990120009,0.2465608281652149,0.14572335058933011,0.06579673522351898,1.0,2.0,0.04429176278751005,1.0,16327.962660217285,9.5,0.0,0.0,0.0,20,
epoch_56_original,R0_degraded_native,A10_drop_front_triplet,0,0.1448153268706148,0.06462687060897937,0.701488223395969,0.05958660356260466,1.3660375221142376,0.7990863116242979,0.0,0.7122322677400943,0.4845437744661729,0.7148576565864403,46249.7,0.09990771717823303,0.0,0.28776773225990565,0.20091368837570217,0.0,0.7122322677400943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122322677400943,0.7990863116242979,0.4845437744661729,0.0,0.0,0.05958660356260466,0.0,0.09990771717823303,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,20,
