occupied_iou,semantic_miou,false_free_rate,false_occupied_rate,pred_gt_occupied_ratio,small_object_false_free,new_visible_recall,front_sector_false_free,dynamic_false_free,static_false_free,active_voxel_count,wrong_class_activation,A10_front_h6_recovery_ratio,reliability_front_sector,reliability_small_object,reliability_new_visible,risk_error_correlation,clean_occupied_iou_delta,clean_semantic_miou_delta,clean_false_positive_delta,active_voxel_count_delta,pred_gt_density_delta,wrong_class_activation_delta,C4_false_positive_delta,front_sector_false_free_rate,small_object_false_free_rate,dynamic_object_false_free_rate,future_h4_h6_false_free_rate,A10_front_h6_recovery_rate,false_positive_rate,density_drift,wrong_class_rate,clean_A0_metric_drift,repaired_camera_count,memory_age_frame,feature_distance_current_memory,repair_triggered_ratio,feature_norm_drift,model_name,sample_index,perturbation_id,horizon_s,variant_label,repaired_camera_set,repair_mode,source_time_offsets,blend_alpha,uses_future_info,uses_current_clean_same_frame,uses_gt_repair
0.24077395272881036,0.0929540916273583,0.45711279876384914,0.06261001373069787,1.7976460531939376,0.4367816091954023,0.0,0.4445141065830721,0.48759305210918114,0.45538504270536767,54679,0.09146201137521781,0.0,0.5554858934169279,0.5632183908045977,0.0,0.4445141065830721,0.015452988831863468,0.009650498527858722,-0.001724129445867098,-0.004152476004880981,-0.007495808265114867,-0.02446000591774336,-0.001724129445867098,0.4445141065830721,0.4367816091954023,0.48759305210918114,0.0,0.0,0.06261001373069787,-0.007495808265114867,0.09146201137521781,0.015452988831863468,1,2,0.04378240589391101,1.0,15354.816383361816,epoch_56_original,0,A1_drop_cam_front,0,R4_ema_K3,['CAM_FRONT'],ema,"[1, 2, 3]",,False,False,False
0.2577337014706711,0.10249498878406486,0.4259898349752149,0.06431890759480766,1.8011545460249734,0.38953488372093026,0.4764155844155844,0.3277043173490521,0.5558194774346793,0.4186686106232811,57410,0.10977599297232854,0.0,0.6722956826509479,0.6104651162790697,0.4764155844155844,0.3277043173490521,0.07392582963132319,0.04049095948831653,0.00012661849682467363,0.10253307983330452,0.1675032942209953,0.0013804354646420186,0.00012661849682467363,0.3277043173490521,0.38953488372093026,0.5558194774346793,0.0,0.0,0.06431890759480766,0.1675032942209953,0.10977599297232854,0.07392582963132319,1,2,0.04378240589391101,1.0,15354.816383361816,epoch_56_original,0,A1_drop_cam_front,2,R4_ema_K3,['CAM_FRONT'],ema,"[1, 2, 3]",,False,False,False
0.22726736952393425,0.08002326864410635,0.4720557364081657,0.07162539880190602,1.850953786242356,0.3595505617977528,0.4453987163503717,0.36229406279142057,0.5161892901618929,0.4697488401855703,60839,0.12279047126471751,0.0,0.6377059372085794,0.6404494382022472,0.4453987163503717,0.36229406279142057,0.06750790935295145,0.027904879110605324,0.006891428703195854,0.19686418004406672,0.3044510024643281,0.018041315525266957,0.006891428703195854,0.36229406279142057,0.3595505617977528,0.5161892901618929,0.4720557364081657,0.0,0.07162539880190602,0.3044510024643281,0.12279047126471751,0.06750790935295145,1,2,0.04378240589391101,1.0,15354.816383361816,epoch_56_original,0,A1_drop_cam_front,4,R4_ema_K3,['CAM_FRONT'],ema,"[1, 2, 3]",,False,False,False
0.216126891598246,0.06963566206782414,0.5145545943418284,0.07038317288010248,1.7315583352817396,0.3977272727272727,0.4138370287807014,0.37215820616630335,0.6122787610619469,0.5090286137605334,59247,0.11783960720130933,0.0,0.6278417938336966,0.6022727272727273,0.4138370287807014,0.37215820616630335,0.08249917704587725,0.026843652082545633,0.008359415237114226,0.2561378959419921,0.3530804302080899,0.034019172317044655,0.008359415237114226,0.37215820616630335,0.3977272727272727,0.6122787610619469,0.5145545943418284,0.0,0.07038317288010248,0.3530804302080899,0.11783960720130933,0.08249917704587725,1,2,0.04378240589391101,1.0,15354.816383361816,epoch_56_original,0,A1_drop_cam_front,6,R4_ema_K3,['CAM_FRONT'],ema,"[1, 2, 3]",,False,False,False
0.14115747429251296,0.0648877683192837,0.6723542755695828,0.06592211396971372,1.6487819311569187,0.8505747126436781,0.0,0.7031347962382445,0.75,0.6680786056523853,50151,0.07140743663083145,0.0,0.2968652037617555,0.14942528735632188,0.0,0.7031347962382445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031347962382445,0.8505747126436781,0.75,0.0,0.0,0.06592211396971372,0.0,0.07140743663083145,0.0,0,0,0.0,0.0,0.0,epoch_56_original,0,A10_drop_front_triplet,0,R0_degraded_native,[],native,[],,False,False,False
0.1080129689671144,0.045768344821726176,0.7439292213089038,0.07184530837359362,1.6268118215473426,0.8430232558139535,0.2468051948051948,0.8766926875896128,0.8699524940617577,0.7370356870671659,51853,0.06742172303444814,0.0,0.12330731241038717,0.15697674418604646,0.2468051948051948,0.8766926875896128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766926875896128,0.8430232558139535,0.8699524940617577,0.0,0.0,0.07184530837359362,0.0,0.06742172303444814,0.0,0,0,0.0,0.0,0.0,epoch_56_original,0,A10_drop_front_triplet,2,R0_degraded_native,[],native,[],,False,False,False
0.09036631054979678,0.03772936753596014,0.7923271167361343,0.0702780783718835,1.5057957345827375,0.8146067415730337,0.17504732880823753,0.8821883742617346,0.8505603985056039,0.7895376739721645,49494,0.064102954151328,0.0,0.11781162573826542,0.1853932584269663,0.17504732880823753,0.8821883742617346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821883742617346,0.8146067415730337,0.8505603985056039,0.7923271167361343,0.0,0.0702780783718835,0.0,0.064102954151328,0.0,0,0,0.0,0.0,0.0,epoch_56_original,0,A10_drop_front_triplet,4,R0_degraded_native,[],native,[],,False,False,False
0.087430350704687,0.03445953791098641,0.8128945522562544,0.06439258877751806,1.327156885667524,0.7329545454545454,0.1464511763066757,0.9236997819993772,0.7688053097345132,0.8156310769515696,45410,0.0680675707271452,0.03550295857988166,0.07630021800062281,0.2670454545454546,0.1464511763066757,0.9236997819993772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236997819993772,0.7329545454545454,0.7688053097345132,0.8128945522562544,0.03550295857988166,0.06439258877751806,0.0,0.0680675707271452,0.0,0,0,0.0,0.0,0.0,epoch_56_original,0,A10_drop_front_triplet,6,R0_degraded_native,[],native,[],,False,False,False
0.23423018999073217,0.08434937869785207,0.4682250057533616,0.06338595400462284,1.8020843607193346,0.8333333333333334,0.0,0.4224137931034483,0.43548387096774194,0.47003680299979167,54814,0.09277706545681691,0.0,0.5775862068965517,0.16666666666666663,0.0,0.4224137931034483,0.0930727156982192,0.019461610378568375,-0.0025361599650908784,0.09297920280752128,0.1533024295624159,0.021369628825985462,-0.0025361599650908784,0.4224137931034483,0.8333333333333334,0.43548387096774194,0.0,0.0,0.06338595400462284,0.1533024295624159,0.09277706545681691,0.0930727156982192,3,1,0.048850210552865814,1.0,18787.185829162598,epoch_56_original,0,A10_drop_front_triplet,0,R1_replace_tminus1,"['CAM_FRONT', 'CAM_FRONT_LEFT', 'CAM_FRONT_RIGHT']",replace,[1],,False,False,False
0.2377907935984161,0.08092518397040643,0.45739474179582107,0.06718673432808332,1.8244650812574512,0.7674418604651163,0.4798961038961039,0.28516807392066273,0.4857482185273159,0.45574737400178933,58153,0.11583108489678108,0.0,0.7148319260793372,0.2325581395348837,0.4798961038961039,0.28516807392066273,0.1297778246313017,0.03515683914868026,-0.0046585740455103025,0.12149730970242802,0.1976532597101086,0.04840936186233294,-0.0046585740455103025,0.28516807392066273,0.7674418604651163,0.4857482185273159,0.0,0.0,0.06718673432808332,0.1976532597101086,0.11583108489678108,0.1297778246313017,3,1,0.048850210552865814,1.0,18787.185829162598,epoch_56_original,0,A10_drop_front_triplet,2,R1_replace_tminus1,"['CAM_FRONT', 'CAM_FRONT_LEFT', 'CAM_FRONT_RIGHT']",replace,[1],,False,False,False
